correct,rt,stimulus,isi,subj_idx,session,trial,response,prevresp,prev2resp,prev3resp,prevstim,prev2stim,prev3stim,prevrt
1,0.644204205268579,-1,5.968,109,3,93,0,-1,-1,-1,-1,-1,-1,0.0177400474427429
1,0.757701910742981,1,6.327,109,3,94,1,-1,-1,-1,-1,-1,-1,-0.322531104410117
1,0.816980575805246,-1,6.172,109,3,95,0,1,-1,-1,1,-1,-1,0.251375918480619
1,0.620555201992829,1,5.034,109,3,96,1,-1,1,-1,-1,1,-1,0.517774877174334
1,0.604067689651856,1,5.425,109,3,97,1,1,-1,1,1,-1,1,-0.454805983477632
1,0.53107131336219,1,5.813,109,3,98,1,1,1,-1,1,1,-1,-0.55004191427338
1,0.594800088591001,-1,6.309,109,3,99,0,1,1,1,1,1,1,-1.00552662257056
1,0.751263043065592,1,5.342,109,3,100,1,-1,1,1,-1,1,1,-0.604721664472102
1,0.753417228394028,-1,5.592,109,4,2,0,-1,1,-1,-1,1,-1,2.17893384010804
1,0.581555697903241,-1,6.292,109,4,3,0,-1,-1,1,-1,-1,1,0.231319983350791
0,0.600965875345537,1,5.832,109,4,4,0,-1,-1,-1,-1,-1,-1,-0.684362071296399
1,0.943866077044731,-1,6.117,109,4,5,0,-1,-1,-1,1,-1,-1,-0.568248958121477
1,0.876354665219878,-1,5.359,109,4,6,0,-1,-1,-1,-1,1,-1,1.02835709736474
1,0.647282944864855,-1,5.801,109,4,7,0,-1,-1,-1,-1,-1,1,0.765890389990768
1,0.874548037933891,1,5.168,109,4,8,1,-1,-1,-1,-1,-1,-1,-0.305669242875774
1,0.704236752947509,-1,5.49,109,4,9,0,1,-1,-1,1,-1,-1,0.75859197532956
1,0.984720486626429,1,5.738,109,4,10,1,-1,1,-1,-1,1,-1,-0.00741990287796887
1,0.669789079509428,-1,5.68,109,4,11,0,1,-1,1,1,-1,1,1.17821739992999
1,1.14606310844647,1,5.322,109,4,12,1,-1,1,-1,-1,1,-1,-0.184788953091419
1,0.91846223169523,-1,5.404,109,4,13,0,1,-1,1,1,-1,1,1.71483346664216
1,0.803005373943051,-1,6.477,109,4,14,0,-1,1,-1,-1,1,-1,0.931864947504954
1,0.75060796823891,-1,5.024,109,4,15,0,-1,-1,1,-1,-1,1,0.456753859850741
1,0.731282576119156,1,5.264,109,4,16,1,-1,-1,-1,-1,-1,-1,0.218108268835329
1,0.691899002622449,1,5.529,109,4,17,1,1,-1,-1,1,-1,-1,0.125859912288554
1,0.59436076815382,-1,5.212,109,4,18,0,1,1,-1,1,1,-1,-0.0699287460154231
1,0.643672633719689,-1,5.149,109,4,19,0,-1,1,1,-1,1,1,-0.607334804303275
1,0.639748189289094,-1,5.784,109,4,20,0,-1,-1,1,-1,-1,1,-0.325450609576675
0,0.556873483011259,1,5.479,109,4,21,0,-1,-1,-1,-1,-1,-1,-0.347079402585564
1,0.610889291668173,-1,5.691,109,4,22,0,-1,-1,-1,1,-1,-1,-0.837741812417165
1,0.566231128596883,1,5.608,109,4,23,1,-1,-1,-1,-1,1,-1,-0.510327160956506
1,0.682651818882732,1,5.712,109,4,24,1,1,-1,-1,1,-1,1,-0.778806137645374
1,0.946775824936594,1,5.525,109,4,25,1,1,1,-1,1,1,-1,-0.117514512098863
1,0.665270721996421,-1,5.618,109,4,26,0,1,1,1,1,1,1,1.03924309546995
1,0.622493915044288,1,5.145,109,4,27,1,-1,1,1,-1,1,1,-0.208727807202735
1,0.610247137971783,-1,5.399,109,4,28,0,1,-1,1,1,-1,1,-0.443774156929521
1,0.724410850207278,1,6.445,109,4,29,1,-1,1,-1,-1,1,-1,-0.514046764625488
1,0.648625676523807,-1,5.61,109,4,30,0,1,-1,1,1,-1,1,0.0924695630064107
0,0.814564117919872,-1,5.207,109,4,31,1,-1,1,-1,-1,1,-1,-0.298340375996874
1,0.682104626972432,-1,5.901,109,4,32,0,1,-1,1,-1,-1,1,0.507298710457796
1,0.674084544069956,1,5.886,109,4,33,1,-1,1,-1,-1,-1,-1,-0.120350513005614
1,0.806205694961136,1,5.397,109,4,34,1,1,-1,1,1,-1,-1,-0.162180282961283
1,0.592516291491847,1,5.33,109,4,35,1,1,1,-1,1,1,-1,0.470820906681584
1,0.642795515557737,1,5.625,109,4,36,1,1,1,1,1,1,1,-0.618327130473765
1,0.883175661813766,1,5.69,109,4,37,1,1,1,1,1,1,1,-0.330273206457492
1,0.650873003772176,1,6.357,109,4,38,1,1,1,1,1,1,1,0.793310871680438
1,0.786922399985087,-1,5.704,109,4,39,0,1,1,1,1,1,1,-0.286107946090536
1,0.636851027780722,1,6.404,109,4,40,1,-1,1,1,-1,1,1,0.385201229337793
1,0.68974914449791,-1,6.001,109,4,41,0,1,-1,1,1,-1,1,-0.363131829694166
1,0.624294140280654,-1,5.229,109,4,42,0,-1,1,-1,-1,1,-1,-0.0809348730244552
1,0.643278824264598,-1,5.754,109,4,43,0,-1,-1,1,-1,-1,1,-0.433561086129603
0,0.620335643441649,1,5.415,109,4,44,0,-1,-1,-1,-1,-1,-1,-0.327615050888317
1,0.692300387051546,-1,6.418,109,4,45,0,-1,-1,-1,1,-1,-1,-0.45605750582367
1,0.641589545671195,-1,6.455,109,4,46,0,-1,-1,-1,-1,1,-1,-0.0678776607828052
1,0.705744750279337,-1,5.094,109,4,47,0,-1,-1,-1,-1,-1,1,-0.336914660528495
1,0.744856577269275,1,6.158,109,4,48,1,-1,-1,-1,-1,-1,-1,0.000145100938105418
0,0.718246134710171,1,6.396,109,4,49,0,1,-1,-1,1,-1,-1,0.190905022181391
1,0.580642312897908,1,5.454,109,4,50,1,-1,1,-1,1,1,-1,0.0622439980351798
1,0.736261096037197,1,5.758,109,4,51,1,1,-1,1,1,1,1,-0.689921058412471
0,0.750154121908054,-1,6.383,109,4,52,1,1,1,-1,1,1,1,0.149855572804649
1,0.593639821903707,-1,6.479,109,4,53,0,1,1,1,-1,1,1,0.215969229261656
1,0.58130773711855,1,6.009,109,4,54,1,-1,1,1,-1,-1,1,-0.611627282643227
1,0.917460347432097,1,6.154,109,4,55,1,1,-1,1,1,-1,-1,-0.685870330978684
1,0.772451660335719,-1,6.353,109,4,56,0,1,1,-1,1,1,-1,0.928004967426269
1,1.15896821204205,1,6.04,109,4,57,1,-1,1,1,-1,1,1,0.319560300249634
1,1.22108431719971,-1,6.332,109,4,58,0,1,-1,1,1,-1,1,1.75443491138296
1,0.945768523252809,1,5.348,109,4,59,1,-1,1,-1,-1,1,-1,1.93908015986866
1,0.792101362528228,-1,5.312,109,4,60,0,1,-1,1,1,-1,1,1.03547835221465
1,0.961942895110042,-1,5.494,109,4,61,0,-1,1,-1,-1,1,-1,0.408400668694365
1,0.66281659878041,-1,5.577,109,4,62,0,-1,-1,1,-1,-1,1,1.09545013773003
1,0.730387871279163,-1,5.181,109,4,63,0,-1,-1,-1,-1,-1,-1,-0.22179830282069
1,0.908910561225639,1,6.023,109,4,64,1,-1,-1,-1,-1,-1,-1,0.12153026814582
1,0.585567739341059,1,5.852,109,4,65,1,1,-1,-1,1,-1,-1,0.894892520532831
1,0.639428003412831,-1,5.645,109,4,66,0,1,1,-1,1,1,-1,-0.660047189736346
1,0.963537087368422,1,6.387,109,4,67,1,-1,1,1,-1,1,1,-0.348849893245679
1,0.790374332629654,1,5.688,109,4,68,1,1,-1,1,1,-1,1,1.10130644176207
1,0.652855009773702,-1,6.162,109,4,69,0,1,1,-1,1,1,-1,0.400681246250785
1,0.848145838209348,1,5.812,109,4,70,1,-1,1,1,-1,1,1,-0.275354686489506
1,0.679400024190727,1,6.103,109,4,71,1,1,-1,1,1,-1,1,0.650177358920557
1,0.656281483612474,-1,5.977,109,4,72,0,1,1,-1,1,1,-1,-0.134401497692242
1,0.748511835489808,-1,5.098,109,4,73,0,-1,1,1,-1,1,1,-0.256841323738163
1,0.740923249602929,1,5.427,109,4,74,1,-1,-1,1,-1,-1,1,0.208218080697815
1,0.662926146935206,-1,5.798,109,4,75,0,1,-1,-1,1,-1,-1,0.172179733916119
1,0.659962068570167,1,5.733,109,4,76,1,-1,1,-1,-1,1,-1,-0.221213825536975
1,0.708236703911098,1,5.067,109,4,77,1,1,-1,1,1,-1,1,-0.237062359273187
1,0.788676535295963,1,5.854,109,4,78,1,1,1,-1,1,1,-1,0.0126108540573715
1,0.754560164365103,1,5.429,109,4,79,1,1,1,1,1,1,1,0.393076027294704
1,0.761283492753137,1,6.115,109,4,80,1,1,1,1,1,1,1,0.236681022538862
1,1.14603872906991,-1,5.948,109,4,81,0,1,1,1,1,1,1,0.268053917054816
1,0.878067597466725,1,6.12,109,4,82,1,-1,1,1,-1,1,1,1.71475823327248
1,0.990486697048254,-1,6.018,109,4,83,0,1,-1,1,1,-1,1,0.772796413012053
1,1.02554801668521,1,6.003,109,4,84,1,-1,1,-1,-1,1,-1,1.19886648874126
1,0.639014938771652,-1,5.393,109,4,85,0,1,-1,1,1,-1,1,1.32189219612603
1,0.680118320246038,1,5.677,109,4,86,1,-1,1,-1,-1,1,-1,-0.351135273726419
1,0.630393258297772,1,5.676,109,4,87,1,1,-1,1,1,-1,1,-0.130664349858874
1,0.531022821362058,1,5.538,109,4,88,1,1,1,-1,1,1,-1,-0.399177058291647
1,0.652281058639346,-1,6.08,109,4,89,0,1,1,1,1,1,1,-1.00584956783131
1,0.612219519976861,-1,5.84,109,4,90,0,-1,1,1,-1,1,1,-0.278465263678376
1,0.684913224824413,-1,6.42,109,4,91,0,-1,-1,1,-1,-1,1,-0.502634384894116
1,0.690468068531118,-1,6.284,109,4,92,0,-1,-1,-1,-1,-1,-1,-0.105818097299327
1,0.692624678164066,1,5.301,109,4,93,1,-1,-1,-1,-1,-1,-1,-0.0772505522900332
1,0.75543244045366,-1,5.012,109,4,94,0,1,-1,-1,1,-1,-1,-0.0662213927976567
1,0.592640324679451,1,6.328,109,4,95,1,-1,1,-1,-1,1,-1,0.240767047577145
1,1.20077382593263,1,5.037,109,4,96,1,1,-1,1,1,-1,1,-0.617586870973924
1,0.768471791292541,-1,5.61,109,4,97,0,1,1,-1,1,1,-1,1.87975980551602
0,0.730870319252062,-1,5.965,109,4,98,1,-1,1,1,-1,1,1,0.301291479653607
1,0.76065649685188,1,6.086,109,4,99,1,1,-1,1,-1,-1,1,0.123865582622013
1,0.589471702374794,1,6.265,109,4,100,1,1,1,-1,1,-1,-1,0.265139920553022
1,0.650540648966853,1,6.174,109,5,2,1,-1,1,1,-1,1,1,2.52380493847853
1,0.635329808565075,-1,5.319,109,5,3,0,1,-1,1,1,-1,1,-0.287914323284325
1,0.570137900047484,-1,5.18,109,5,4,0,-1,1,-1,-1,1,-1,-0.371589777262159
0,0.675644654169446,-1,5.235,109,5,5,1,-1,-1,1,-1,-1,1,-0.754488456710514
1,0.55377669122754,-1,5.441,109,5,6,0,1,-1,-1,-1,-1,-1,-0.154004476035288
1,0.832920445436685,-1,6.381,109,5,7,0,-1,1,-1,-1,-1,-1,-0.857464117410014
0,1.0808412455608,-1,5.138,109,5,8,1,-1,-1,1,-1,-1,-1,0.586112869286507
1,0.617295358970296,-1,5.185,109,5,9,0,1,-1,-1,-1,-1,-1,1.50761059512031
1,0.787766033567095,1,5.023,109,5,10,1,-1,1,-1,-1,-1,-1,-0.473433343197278
0,1.08362814463544,-1,5.932,109,5,11,1,1,-1,1,1,-1,-1,0.388990722181876
1,0.643112723682862,-1,5.695,109,5,12,0,1,1,-1,-1,1,-1,1.5167179416399
1,0.696048723773856,-1,6.131,109,5,13,0,-1,1,1,-1,-1,1,-0.328528364238916
0,0.577935450895893,1,5.382,109,5,14,0,-1,-1,1,-1,-1,-1,-0.0487807642709019
1,1.0926716229369,-1,5.538,109,5,15,0,-1,-1,-1,1,-1,-1,-0.706446898464384
1,0.886545820229003,1,5.483,109,5,16,1,-1,-1,-1,-1,1,-1,1.54611075203427
1,1.32630884368155,-1,5.606,109,5,17,0,1,-1,-1,1,-1,1,0.806780876339978
1,0.68463021196294,1,5.923,109,5,18,1,-1,1,-1,-1,1,-1,2.23142135436503
1,0.769323744532812,-1,5.384,109,5,19,0,1,-1,1,1,-1,1,-0.107279776932944
0,0.722533990297961,-1,6.349,109,5,20,1,-1,1,-1,-1,1,-1,0.30521015275464
1,0.711332898117689,1,5.759,109,5,21,1,1,-1,1,-1,-1,1,0.0832946500267353
1,0.682169378100298,-1,5.052,109,5,22,0,1,1,-1,1,-1,-1,0.0280382995081289
1,1.20520572176792,-1,5.571,109,5,23,0,-1,1,1,-1,1,-1,-0.120014800467181
1,1.07102799360655,1,6.333,109,5,24,1,-1,-1,1,-1,-1,1,1.89278907097564
1,0.62691387862651,1,5.77,109,5,25,1,1,-1,-1,1,-1,-1,1.47535374837348
0,0.972379138744145,1,6.261,109,5,26,0,1,1,-1,1,1,-1,-0.418751229279159
0,0.665365608594584,-1,5.228,109,5,27,1,-1,1,1,1,1,1,1.13361304679137
1,0.761517250297402,-1,6.111,109,5,28,0,1,-1,1,-1,1,1,-0.208223416202699
1,0.8657046933331,-1,6.181,109,5,29,0,-1,1,-1,-1,-1,1,0.269139703429917
1,0.561228356793436,1,5.966,109,5,30,1,-1,-1,1,-1,-1,-1,0.722647695135212
1,0.625872877913935,1,5.979,109,5,31,1,1,-1,-1,1,-1,-1,-0.810192026114195
1,0.679736886650062,-1,6.379,109,5,32,0,1,1,-1,1,1,-1,-0.424628772090645
1,0.497226749088441,1,6.438,109,5,33,1,-1,1,1,-1,1,1,-0.132648379304068
1,0.906732429013573,-1,6.019,109,5,34,0,1,-1,1,1,-1,1,-1.23841543808823
1,0.689939158293782,-1,5.733,109,5,35,0,-1,1,-1,-1,1,-1,0.886407052201105
1,0.507006624997302,1,6.227,109,5,36,1,-1,-1,1,-1,-1,1,-0.0799607226933678
1,0.565613106486126,1,5.076,109,5,37,1,1,-1,-1,1,-1,-1,-1.16952891702993
1,0.746173283272583,1,6.226,109,5,38,1,1,1,-1,1,1,-1,-0.782668377322801
1,0.700474671953998,-1,5.826,109,5,39,0,1,1,1,1,1,1,0.197151344859444
1,0.548320061652703,1,5.777,109,5,40,1,-1,1,1,-1,1,1,-0.026363562992322
1,0.86500850239463,-1,5.174,109,5,41,0,1,-1,1,1,-1,1,-0.892485245121488
0,0.999598847996822,-1,5.338,109,5,42,1,-1,1,-1,-1,1,-1,0.719802414468598
1,0.802120894926702,1,6.408,109,5,43,1,1,-1,1,-1,-1,1,1.23125373499867
1,0.602023898502011,-1,5.075,109,5,44,0,1,1,-1,1,-1,-1,0.452856233490371
1,0.546436261938652,-1,6.312,109,5,45,0,-1,1,1,-1,1,-1,-0.562028030083786
1,0.59773620832857,1,5.984,109,5,46,1,-1,-1,1,-1,-1,1,-0.904656616694622
1,0.591115563807762,-1,5.195,109,5,47,0,1,-1,-1,1,-1,-1,-0.587306609014608
1,0.526695951319198,1,6.276,109,5,48,1,-1,1,-1,-1,1,-1,-0.626697778833574
1,0.750770038772316,-1,5.259,109,5,49,0,1,-1,1,1,-1,1,-1.03478486118427
1,0.797471150564888,1,6.392,109,5,50,1,-1,1,-1,-1,1,-1,0.218871815952021
1,0.751926433629706,1,5.102,109,5,51,1,1,-1,1,1,-1,1,0.432295296979085
1,0.703486381587936,-1,5.952,109,5,52,0,1,1,-1,1,1,-1,0.224315047369614
1,0.556180540499554,1,5.309,109,5,53,1,-1,1,1,-1,1,1,-0.0111902459618086
1,0.680495904243799,1,5.622,109,5,54,1,1,-1,1,1,-1,1,-0.842145361549142
0,0.919650709050984,1,5.359,109,5,55,0,1,1,-1,1,1,-1,-0.128701439745165
1,0.965126325098026,-1,5.603,109,5,56,0,-1,1,1,1,1,1,0.936438362459592
1,0.670917869121695,-1,5.256,109,5,57,0,-1,-1,1,-1,1,1,1.10713490889209
1,0.884086742486033,-1,5.907,109,5,58,0,-1,-1,-1,-1,-1,1,-0.178833688324676
1,0.634637670234952,1,6.311,109,5,59,1,-1,-1,-1,-1,-1,-1,0.796957383802101
0,0.7994718556929,1,6.206,109,5,60,0,1,-1,-1,1,-1,-1,-0.375444757643932
1,0.854288591443037,-1,5.357,109,5,61,0,-1,1,-1,1,1,-1,0.441156970052064
1,0.599059824060532,-1,5.358,109,5,62,0,-1,-1,1,-1,1,1,0.67569945788323
1,0.598037172689146,-1,5.491,109,5,63,0,-1,-1,-1,-1,-1,1,-0.579483780955402
1,0.63235666651417,-1,6.019,109,5,64,0,-1,-1,-1,-1,-1,-1,-0.58552633018866
1,0.823797019960693,1,5.27,109,5,65,1,-1,-1,-1,-1,-1,-1,-0.388179014847408
1,0.568948667547374,1,5.083,109,5,66,1,1,-1,-1,1,-1,-1,0.547160336964844
1,0.48822265758281,1,5.621,109,5,67,1,1,1,-1,1,1,-1,-0.761873142558894
1,0.569298210210036,1,5.112,109,5,68,1,1,1,1,1,1,1,-1.3030462306905
1,0.475972767748317,1,5.423,109,5,69,1,1,1,1,1,1,1,-0.759701013807014
1,0.432706178449735,1,5.977,109,5,70,1,1,1,1,1,1,1,-1.39291572809082
1,0.430741529640727,1,6.044,109,5,71,1,1,1,1,1,1,1,-1.72996434799311
1,0.798783251171699,-1,6.32,109,5,72,0,1,1,1,1,1,1,-1.74605862477552
1,0.63989549300095,-1,5.56,109,5,73,0,-1,1,1,-1,1,1,0.438109456650888
1,0.630276687305013,-1,5.207,109,5,74,0,-1,-1,1,-1,-1,1,-0.346265173777844
1,0.698965527850305,-1,5.962,109,5,75,0,-1,-1,-1,-1,-1,-1,-0.399831108254162
1,0.746879421187259,-1,5.804,109,5,76,0,-1,-1,-1,-1,-1,-1,-0.0339913465744192
1,0.653951551475984,1,5.813,109,5,77,1,-1,-1,-1,-1,-1,-1,0.2004966539657
1,0.628259223216446,1,5.493,109,5,78,1,1,-1,-1,1,-1,-1,-0.269419480769607
1,0.797673961269538,1,5.17,109,5,79,1,1,1,-1,1,1,-1,-0.411169785700681
1,0.85297517505569,-1,5.261,109,5,80,0,1,1,1,1,1,1,0.433194613366219
1,0.929270522257866,1,5.958,109,5,81,1,-1,1,1,-1,1,1,0.670257894137519
1,0.784410596857924,1,5.615,109,5,82,1,1,-1,1,1,-1,1,0.973240579032173
1,0.926615347725601,1,6.288,109,5,83,1,1,1,-1,1,1,-1,0.373894433134863
1,0.655192088643162,-1,6.345,109,5,84,0,1,1,1,1,1,1,0.963120965362656
1,0.798939438120215,-1,6.332,109,5,85,0,-1,1,1,-1,1,1,-0.262716863234268
1,0.929043816973717,1,5.185,109,5,86,1,-1,-1,1,-1,-1,1,0.438800913633847
1,0.737592895437047,1,6.172,109,5,87,1,1,-1,-1,1,-1,-1,0.972377671429754
1,0.854827365954407,1,6.012,109,5,88,1,1,1,-1,1,1,-1,0.156247124402894
1,0.713637086058952,-1,6.412,109,5,89,0,1,1,1,1,1,1,0.677929213954902
1,0.681822670005204,1,5.987,109,5,90,1,-1,1,1,-1,1,1,0.0394758859601677
0,0.805437625122067,1,6.42,109,5,91,0,1,-1,1,1,-1,1,-0.121812735442821
0,1.47675333734333,1,5.206,109,5,92,0,-1,1,-1,1,1,-1,0.467449946365416
1,0.666405018928344,-1,6.412,109,5,93,0,-1,-1,1,1,1,1,2.61142076954988
1,0.832339020340441,1,6.397,109,5,94,1,-1,-1,-1,-1,1,1,-0.202702902218256
1,1.14845039358988,1,5.459,109,5,95,1,1,-1,-1,1,-1,1,0.583643228959051
1,1.30013090205284,1,5.149,109,5,96,1,1,1,-1,1,1,-1,1.72219275232955
1,1.07474758223179,1,6.107,109,5,97,1,1,1,1,1,1,1,2.16091889560937
1,1.03710161783783,-1,5.044,109,5,98,0,1,1,1,1,1,1,1.48761494554732
1,0.778058995691026,-1,5.727,109,5,99,0,-1,1,1,-1,1,1,1.36151254332531
1,0.981948016031311,1,5.19,109,5,100,1,-1,-1,1,-1,-1,1,0.345140592193266
1,0.564321336898502,-1,6.291,110,1,2,0,1,1,-1,1,1,-1,0.804836107046673
1,0.986816386293867,1,5.123,110,1,3,1,-1,1,1,-1,1,1,-0.790754751357297
1,0.548607706389703,1,6.474,110,1,4,1,1,-1,1,1,-1,1,1.18573687591339
1,0.636509966263475,1,6.419,110,1,5,1,1,1,-1,1,1,-1,-0.890630431657356
1,0.490864238220183,1,5.733,110,1,6,1,1,1,1,1,1,1,-0.36502636636511
1,0.540704130407448,-1,5.743,110,1,7,0,1,1,1,1,1,1,-1.28396240168538
1,0.999471442814865,-1,6.224,110,1,8,0,-1,1,1,-1,1,1,-0.9419521110368
0,0.668856641996626,-1,5.844,110,1,9,1,-1,-1,1,-1,-1,1,1.23080293816576
1,0.764563223189271,1,5.457,110,1,10,1,1,-1,-1,-1,-1,-1,-0.189715878432757
1,0.549245897705987,1,6.342,110,1,11,1,1,1,-1,1,-1,-1,0.283257632749686
1,0.668100887539367,-1,5.45,110,1,12,0,1,1,1,1,1,-1,-0.886518666181619
0,0.840677266575312,-1,5.379,110,1,13,1,-1,1,1,-1,1,1,-0.193714266845109
1,0.510059612555779,1,5.279,110,1,14,1,1,-1,1,-1,-1,1,0.618896544748162
1,0.526463456270449,1,6.341,110,1,15,1,1,1,-1,1,-1,-1,-1.14829652475665
1,0.752767897888589,-1,5.946,110,1,16,0,1,1,1,1,1,-1,-1.03634635918379
0,0.445058673039057,-1,5.39,110,1,17,1,-1,1,1,-1,1,1,0.22827061908345
0,0.934115445142652,-1,6.463,110,1,18,1,1,-1,1,-1,-1,1,-1.63041762089327
1,0.647496879392747,1,5.379,110,1,19,1,1,1,-1,-1,-1,-1,0.991631643005564
1,0.794558429170138,-1,5.181,110,1,20,0,1,1,1,1,-1,-1,-0.304500532790667
1,0.691373791933529,-1,5.16,110,1,21,0,-1,1,1,-1,1,-1,0.419354228779966
1,0.494899715268275,-1,5.154,110,1,22,0,-1,-1,1,-1,-1,1,-0.0726143846110902
1,0.467447962746064,-1,5.716,110,1,23,0,-1,-1,-1,-1,-1,-1,-1.25500589265021
1,0.741940009872451,1,5.491,110,1,24,1,-1,-1,-1,-1,-1,-1,-1.45683218420061
0,0.649023091055369,-1,5.088,110,1,25,1,1,-1,-1,1,-1,-1,0.177029707340506
0,0.868037711750731,-1,6.152,110,1,26,1,1,1,-1,-1,1,-1,-0.296174126742346
0,0.958457199691111,1,6.257,110,1,27,0,1,1,1,-1,-1,1,0.732165913980068
1,0.753076286850046,-1,5.694,110,1,28,0,-1,1,1,1,-1,-1,1.08261146814594
1,1.03165987146213,1,5.725,110,1,29,1,-1,-1,1,-1,1,-1,0.229719192871948
1,0.532213261109973,-1,6.445,110,1,30,0,1,-1,-1,1,-1,1,1.34290664242684
1,0.598542116756562,1,5.218,110,1,31,1,-1,1,-1,-1,1,-1,-0.997930032106454
1,0.754799606409961,1,6.442,110,1,32,1,1,-1,1,1,-1,1,-0.582541472386892
1,0.601510751482692,-1,5.056,110,1,33,0,1,1,-1,1,1,-1,0.237803117143278
1,0.515310935528305,1,5.409,110,1,34,1,-1,1,1,-1,1,1,-0.565043847652319
1,0.513519680158879,1,5.045,110,1,35,1,1,-1,1,1,-1,1,-1.11207109755318
1,0.492782361017362,1,5.503,110,1,36,1,1,1,-1,1,1,-1,-1.12438613942523
1,0.53669310367377,1,6.127,110,1,37,1,1,1,1,1,1,1,-1.27016937136665
1,0.464817397074512,1,5.63,110,1,38,1,1,1,1,1,1,1,-0.968285304808464
1,0.426468523579388,-1,5.762,110,1,39,0,1,1,1,1,1,1,-1.47679089942815
1,0.662514491896218,1,5.092,110,1,40,1,-1,1,1,-1,1,1,-1.78131776178492
1,0.49595985511678,1,5.429,110,1,41,1,1,-1,1,1,-1,1,-0.223410648177699
1,0.493605284045316,-1,6.454,110,1,42,0,1,1,-1,1,1,-1,-1.24743803343164
1,0.438968107433084,-1,5.904,110,1,43,0,-1,1,1,-1,1,1,-1.26426826394539
1,0.453549530895543,1,5.004,110,1,44,1,-1,-1,1,-1,-1,1,-1.67915036913886
1,0.583981531340214,1,5.478,110,1,45,1,1,-1,-1,1,-1,-1,-1.56358077531586
1,0.461335513661652,-1,6.143,110,1,46,0,1,1,-1,1,1,-1,-0.669640394360277
1,0.41537457747927,1,5.044,110,1,47,1,-1,1,1,-1,1,1,-1.50338316892358
1,0.610910671391593,1,5.441,110,1,48,1,1,-1,1,1,-1,1,-1.87453620909061
0,0.397928533648155,-1,6.236,110,1,49,1,1,1,-1,1,1,-1,-0.51020338855907
1,0.774103438683142,1,5.404,110,1,50,1,1,1,1,-1,1,1,-2.02628770435081
1,0.652433061241936,-1,5.561,110,1,51,0,1,1,1,1,-1,1,0.327114846160997
0,0.712956173218572,1,5.405,110,1,52,0,-1,1,1,-1,1,-1,-0.277641206225245
1,1.27045280285802,-1,5.696,110,1,53,0,-1,-1,1,1,-1,1,0.0360998021639774
1,0.594680382605929,-1,6.294,110,1,54,0,-1,-1,-1,-1,1,-1,2.07925211091008
1,0.816473774607402,-1,5.499,110,1,55,0,-1,-1,-1,-1,-1,1,-0.60543350117731
0,0.508092392334675,-1,5.077,110,1,57,1,-1,-1,-1,1,-1,-1,NaN
1,1.02952652058502,1,5.902,110,1,58,1,1,-1,-1,-1,1,-1,-1.1619631953781
1,0.472329114879813,-1,5.803,110,1,59,0,1,1,-1,1,-1,1,1.33558569973243
1,0.638252097730401,1,5.269,110,1,60,1,-1,1,1,-1,1,-1,-1.42009353116936
0,0.553221905381179,-1,5.562,110,1,61,1,1,-1,1,1,-1,1,-0.355359763138235
1,0.71193699550804,1,5.832,110,1,62,1,1,1,-1,-1,1,-1,-0.861008986218439
1,0.559035890252289,1,6.099,110,1,63,1,1,1,1,1,-1,1,0.0310405128525902
1,0.643395631607746,1,5.313,110,1,64,1,1,1,1,1,1,-1,-0.824035174725528
1,0.626453227504498,-1,5.398,110,1,65,0,1,1,1,1,1,1,-0.326972920392096
0,0.457522568665809,1,5.982,110,1,66,0,-1,1,1,-1,1,1,-0.421350884109712
0,0.358870586004286,-1,6.423,110,1,67,1,-1,-1,1,1,-1,1,-1.53273508260349
0,1.20613602395542,-1,6.436,110,1,68,1,1,-1,-1,-1,1,-1,-2.39166088018448
1,0.90881211074111,1,5.87,110,1,69,1,1,1,-1,-1,-1,1,1.8955179678697
1,0.688343608737341,-1,5.679,110,1,70,0,1,1,1,1,-1,-1,0.894509420611883
0,0.594858806415232,1,6.386,110,1,71,0,-1,1,1,-1,1,-1,-0.0881490273654377
0,0.590646033042958,-1,5.485,110,1,72,1,-1,-1,1,1,-1,1,-0.604372548814604
0,0.906063504651684,-1,6.451,110,1,73,1,1,-1,-1,-1,1,-1,-0.629508100500821
1,1.26180404704792,1,6.006,110,1,74,1,1,1,-1,-1,-1,1,0.883796995497282
1,0.870230434256882,1,5.485,110,1,75,1,1,1,1,1,-1,-1,2.05509364249699
0,0.864598114102137,-1,5.607,110,1,77,1,1,1,1,-1,1,1,NaN
1,0.633435696726337,1,5.195,110,1,78,1,1,1,1,-1,-1,1,0.718124114984389
1,0.47664627821996,-1,5.658,110,1,79,0,1,1,1,1,-1,-1,-0.382149351471745
1,0.699662902824912,1,6.174,110,1,80,1,-1,1,1,-1,1,-1,-1.38791484165048
0,0.551589578034964,-1,5.71,110,1,81,1,1,-1,1,1,-1,1,-0.0304645056578221
1,0.630992434832024,1,6.066,110,1,82,1,1,1,-1,-1,1,-1,-0.871459586112175
1,0.6260277265269,-1,6.206,110,1,83,0,1,1,1,1,-1,1,-0.395817139686846
1,0.603331841243289,1,5.066,110,1,84,1,-1,1,1,-1,1,-1,-0.423753870309208
1,0.572150725395659,1,5.322,110,1,85,1,1,-1,1,1,-1,1,-0.554352727771816
1,0.416579404188269,1,6.442,110,1,86,1,1,1,-1,1,1,-1,-0.742024597965929
0,0.5346174709548,-1,5.543,110,1,87,1,1,1,1,1,1,1,-1.86429273168773
