subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt
11,1,5,89,-1,0,0.611,1,1,-0.234875007267465
11,1,5,90,1,1,0.63,-1,-1,0.0397753892462897
11,1,5,91,1,1,0.49,1,1,0.163994267592258
11,1,5,92,1,1,0.67,1,1,-0.855440108395832
11,1,5,93,1,1,0.481,1,1,0.41369832424465
11,1,5,94,-1,0,0.59,1,1,-0.930638328974689
11,1,5,95,-1,0,0.58,-1,-1,-0.10209520922319
11,1,5,96,-1,0,0.61,-1,-1,-0.171437240732138
11,1,5,97,1,1,0.68,-1,-1,0.0331309814322205
11,1,5,98,-1,0,0.741,1,1,0.473794387315504
11,1,5,99,1,1,0.52,-1,-1,0.822271761804844
11,1,5,100,-1,1,0.65,1,1,-0.614394347588906
11,1,5,101,-1,0,0.611,-1,1,0.290767399573108
11,1,5,102,1,1,0.561,-1,-1,0.0397753892462897
11,1,5,103,-1,0,0.611,1,1,-0.306544893959287
11,1,5,104,1,1,0.511,-1,-1,0.0397753892462897
11,1,5,105,1,1,0.451,1,1,-0.685216108862686
11,1,5,106,1,1,0.45,1,1,-1.19187085556344
11,1,5,107,1,1,0.541,1,1,-1.20087509913532
11,1,5,108,-1,0,0.611,1,1,-0.453799177731069
11,1,5,109,-1,0,0.65,-1,-1,0.0397753892462897
11,1,5,110,1,1,0.591,-1,-1,0.290767399573108
11,1,5,111,-1,0,0.54,1,1,-0.095225757854914
11,1,5,112,-1,0,0.66,-1,-1,-0.461304101358493
11,1,5,113,1,1,0.49,-1,-1,0.35269852716905
11,1,5,114,-1,0,0.58,1,1,-0.855440108395832
11,1,5,115,-1,1,0.671,-1,-1,-0.171437240732138
11,1,5,116,1,1,0.571,-1,1,0.41974815394701
11,1,5,117,1,1,0.55,1,1,-0.234875007267465
11,1,5,118,-1,0,0.86,1,1,-0.386872470607776
11,1,5,119,-1,1,0.65,-1,-1,1.42640006787633
11,2,6,3,1,1,0.69,-1,-1,0.352912057164413
11,2,6,4,-1,0,0.591,1,1,-0.0379878796110867
11,2,6,5,1,1,0.671,-1,-1,-0.526679504961677
11,2,6,6,1,1,0.77,1,1,-0.12609391057913
11,2,6,7,-1,0,0.57,1,1,0.308154114556969
11,2,6,8,-1,0,0.71,-1,-1,-0.640840143819931
11,2,6,9,-1,0,0.68,-1,-1,0.0521720268424376
11,2,6,10,-1,0,0.6,-1,-1,-0.0840526692232306
11,2,6,11,-1,1,0.65,-1,-1,-0.478990203539722
11,2,6,12,1,1,0.75,-1,1,-0.226424880693693
11,2,6,13,-1,0,0.611,1,1,0.225112952347342
11,2,6,14,1,1,0.721,-1,-1,-0.42166541878276
11,2,6,15,1,0,0.62,1,1,0.100683398180826
11,2,6,16,-1,1,0.631,1,-1,-0.375525785255296
11,2,6,17,-1,1,0.53,-1,1,-0.320034023312694
11,2,6,18,1,1,0.52,-1,1,-0.870423704128269
11,2,6,19,1,1,0.52,1,1,-0.930528036580757
11,2,6,20,1,1,0.571,1,1,-0.930528036580757
11,2,6,21,-1,0,0.68,1,1,-0.635309236097496
11,2,6,22,-1,0,0.86,-1,-1,-0.0840526692232306
11,2,6,23,1,1,1.031,-1,-1,0.656955960562326
11,2,6,24,-1,1,0.61,1,1,1.22919110471878
11,2,6,25,1,1,0.781,-1,1,-0.426833940901105
11,2,6,26,-1,0,0.681,1,1,0.352912057164413
11,2,6,27,1,1,0.541,-1,-1,-0.0794158101261392
11,2,6,28,1,1,0.59,1,1,-0.805604986891956
11,2,6,29,1,1,0.51,1,1,-0.532023082949568
11,2,6,30,-1,1,0.54,1,1,-0.991799516095839
11,2,6,31,-1,0,0.63,-1,1,-0.811442883187649
11,2,6,32,-1,1,0.52,-1,-1,-0.325038595412934
11,2,6,33,-1,0,0.651,-1,1,-0.930528036580757
11,2,6,34,1,1,0.58,-1,-1,-0.221574177128508
11,2,6,35,1,1,0.611,1,1,-0.585962551087888
11,2,6,36,1,1,0.491,1,1,-0.42166541878276
11,2,6,37,1,1,0.45,1,1,-1.11159863759873
11,2,6,38,1,1,0.5,1,1,-1.38673705041233
11,2,6,39,-1,1,0.331,1,1,-1.0542843707644
11,2,6,40,-1,0,0.63,-1,1,-2.35584703774057
11,2,6,41,-1,0,0.47,-1,-1,-0.325038595412934
11,2,6,42,-1,0,0.58,-1,-1,-1.24952490885347
11,2,6,43,-1,1,0.53,-1,-1,-0.585962551087888
11,2,6,44,-1,0,0.611,-1,1,-0.870423704128269
11,2,6,45,1,1,0.43,-1,-1,-0.42166541878276
11,2,6,46,1,1,0.631,1,1,-1.53018820942203
11,2,6,47,1,1,0.591,1,1,-0.320034023312694
11,2,6,48,1,1,0.66,1,1,-0.526679504961677
11,2,6,49,1,0,0.78,1,1,-0.178250173217747
11,2,6,50,1,1,0.451,1,-1,0.348869286530987
11,2,6,51,-1,0,0.661,1,1,-1.37973286984989
11,2,6,52,-1,1,0.401,-1,-1,-0.17347290955313
11,2,6,53,-1,0,0.431,-1,1,-1.75050891569747
11,2,6,54,1,0,0.45,-1,-1,-1.5228586311025
11,2,6,55,-1,0,0.711,1,-1,-1.38673705041233
11,2,6,56,-1,0,0.481,-1,-1,0.0566131001269298
11,2,6,57,1,0,0.43,-1,-1,-1.17652648494886
11,2,6,58,1,1,0.491,1,-1,-1.53018820942203
11,2,6,59,1,0,0.651,1,1,-1.11159863759873
11,2,6,60,1,1,0.531,1,-1,-0.221574177128508
11,2,6,61,1,0,0.51,1,1,-0.864475762597496
11,2,6,62,-1,0,0.571,1,-1,-0.991799516095839
11,2,6,63,1,1,0.4,-1,-1,-0.635309236097496
11,2,6,64,-1,0,0.76,1,1,-1.75838752665147
11,2,6,65,-1,0,0.591,-1,-1,0.266906703052677
11,2,6,66,-1,1,0.451,-1,-1,-0.526679504961677
11,2,6,67,-1,0,0.59,-1,1,-1.37973286984989
11,2,6,68,1,0,0.891,-1,-1,-0.532023082949568
11,2,6,69,-1,0,0.561,1,-1,0.76869447024607
11,2,6,70,1,1,0.52,-1,-1,-0.691059485773863
11,2,6,71,1,1,0.69,1,1,-0.930528036580757
11,2,6,72,-1,0,1.571,1,1,-0.0379878796110867
11,2,6,73,-1,0,0.78,-1,-1,2.55818486841633
11,2,6,74,1,0,0.621,-1,-1,0.348869286530987
11,2,6,75,1,1,0.801,1,-1,-0.370440559259014
11,2,6,76,1,1,0.581,1,1,0.432698407802705
11,2,6,77,-1,0,0.56,1,1,-0.580526921754461
11,2,6,78,-1,0,0.651,-1,-1,-0.69668907165207
11,2,6,79,1,1,0.78,-1,-1,-0.221574177128508
11,2,6,80,1,1,1.721,1,1,0.348869286530987
11,2,6,81,-1,0,0.561,1,1,2.84593412190766
11,2,6,82,1,1,0.56,-1,-1,-0.691059485773863
11,2,6,83,-1,0,0.86,1,1,-0.69668907165207
11,2,6,84,1,1,0.61,-1,-1,0.656955960562326
11,2,6,85,1,1,0.561,1,1,-0.426833940901105
11,2,6,86,-1,1,0.46,1,1,-0.691059485773863
11,2,6,87,1,1,0.561,-1,1,-1.31738520272283
11,2,6,88,1,1,0.45,1,1,-0.691059485773863
11,2,6,89,1,1,0.51,1,1,-1.38673705041233
11,2,6,90,-1,1,0.461,1,1,-0.991799516095839
11,2,6,91,-1,0,0.57,-1,1,-1.31053312175059
11,2,6,92,-1,1,0.29,-1,-1,-0.640840143819931
11,2,6,93,1,1,0.381,-1,1,-2.77310672107224
11,2,6,94,-1,1,0.41,1,1,-1.91194473667165
11,2,6,95,-1,0,0.601,-1,1,-1.68047290017187
11,2,6,96,1,1,0.6,-1,-1,-0.473735611071874
11,2,6,97,1,0,0.49,1,1,-0.478990203539722
11,2,6,98,-1,0,0.5,1,-1,-1.11803163074996
11,2,6,99,-1,1,0.651,-1,-1,-1.0542843707644
11,2,6,100,1,0,0.53,-1,1,-0.221574177128508
11,2,6,101,1,1,0.5,1,-1,-0.870423704128269
11,2,6,102,1,1,0.42,1,1,-1.0542843707644
11,2,6,103,1,0,0.4,1,1,-1.60443591852468
11,2,6,104,1,1,0.321,1,-1,-1.75838752665147
11,2,6,105,-1,0,0.61,1,1,-2.45264548875507
11,2,6,106,-1,0,0.48,-1,-1,-0.426833940901105
11,2,6,107,1,1,0.37,-1,-1,-1.18309335942679
11,2,6,108,-1,0,0.41,1,1,-2.00438597501957
11,2,6,109,-1,1,0.411,-1,-1,-1.68047290017187
11,2,6,110,1,0,0.441,-1,1,-1.67278621659531
11,2,6,111,-1,0,0.49,1,-1,-1.45048431039789
11,2,6,112,-1,0,0.33,-1,-1,-1.11803163074996
11,2,6,113,1,0,0.591,-1,-1,-2.3653943432021
11,2,6,114,-1,0,0.561,1,-1,-0.526679504961677
11,2,6,115,-1,0,0.55,-1,-1,-0.691059485773863
11,2,6,116,-1,0,0.5,-1,-1,-0.753544340442427
11,2,6,117,-1,1,0.6,-1,-1,-1.0542843707644
11,2,6,118,-1,0,0.59,-1,1,-0.478990203539722
11,2,6,119,1,1,0.44,-1,-1,-0.532023082949568
11,2,7,1,1,1,0.76,1,1,1.49045509833228
11,2,7,2,1,1,0.42,1,1,0.266906703052677
11,2,7,3,1,0,0.611,1,1,-1.60443591852468
11,2,7,4,-1,1,0.4,1,-1,-0.42166541878276
11,2,7,5,1,1,0.51,-1,1,-1.75838752665147
11,2,7,6,1,1,1.271,1,1,-0.991799516095839
11,2,7,7,-1,0,0.671,1,1,1.88953301120865
11,2,7,8,-1,1,2.202,-1,-1,-0.12609391057913
11,2,7,9,1,1,0.711,-1,1,3.6236112255734
11,2,7,10,-1,1,0.62,1,1,0.0566131001269298
11,2,7,11,1,1,0.7,-1,1,-0.375525785255296
11,2,7,12,1,1,0.53,1,1,0.00741408423499372
11,2,7,13,1,0,0.89,1,1,-0.870423704128269
11,2,7,14,1,1,0.42,1,-1,0.765151087450632
11,2,7,15,-1,1,0.39,1,1,-1.60443591852468
11,2,7,16,-1,1,0.61,-1,1,-1.83827488345336
11,2,7,17,-1,0,0.571,-1,1,-0.426833940901105
11,2,7,18,-1,0,0.931,-1,-1,-0.635309236097496
11,2,7,19,1,1,0.651,-1,-1,0.907262598954181
11,2,7,20,1,1,0.48,1,1,-0.221574177128508
11,2,7,21,-1,0,0.601,1,1,-1.18309335942679
11,2,7,22,1,1,0.38,-1,-1,-0.473735611071874
11,2,7,23,1,1,0.55,1,1,-1.92023746693167
11,2,7,24,-1,0,0.55,1,1,-0.753544340442427
11,2,7,25,-1,1,0.581,-1,-1,-0.753544340442427
11,2,7,26,1,1,0.41,-1,1,-0.580526921754461
11,2,7,27,-1,0,0.671,1,1,-1.68047290017187
11,2,7,28,1,1,0.421,-1,-1,-0.12609391057913
11,2,7,29,-1,0,0.54,1,1,-1.5969320337807
11,2,7,30,1,1,0.37,-1,-1,-0.811442883187649
11,2,7,31,-1,1,0.821,1,1,-2.00438597501957
11,2,7,32,-1,1,0.771,-1,1,0.510516952247983
11,2,7,33,1,1,0.541,-1,1,0.312249354648683
11,2,7,34,-1,0,0.621,1,1,-0.805604986891956
11,2,7,35,1,1,0.641,-1,-1,-0.370440559259014
11,2,7,36,-1,0,0.681,1,1,-0.270420075881722
11,2,7,37,1,1,0.551,-1,-1,-0.0794158101261392
11,2,7,38,1,1,0.441,1,1,-0.747812491368096
11,2,7,39,-1,0,0.57,1,1,-1.45048431039789
11,2,7,40,1,1,0.631,-1,-1,-0.640840143819931
11,2,7,41,1,1,0.46,1,1,-0.320034023312694
11,2,7,42,1,1,0.47,1,1,-1.31738520272283
11,2,7,43,-1,0,0.5,1,1,-1.24952490885347
11,2,7,44,1,1,0.7,-1,-1,-1.0542843707644
11,2,7,45,-1,0,0.62,1,1,0.00741408423499372
11,2,7,46,1,1,0.49,-1,-1,-0.375525785255296
11,2,7,47,1,1,0.75,1,1,-1.11803163074996
11,2,7,48,-1,1,0.581,1,1,0.225112952347342
11,2,7,49,1,0,0.57,-1,1,-0.580526921754461
11,2,7,50,-1,0,0.44,1,-1,-0.640840143819931
11,2,7,51,1,0,0.67,-1,-1,-1.45764749632949
11,2,7,52,1,0,0.48,1,-1,-0.130799924945475
11,2,7,53,-1,0,0.54,1,-1,-1.18309335942679
11,2,7,54,-1,0,0.62,-1,-1,-0.811442883187649
11,2,7,55,1,1,0.42,-1,-1,-0.375525785255296
11,2,7,56,1,0,0.461,1,1,-1.60443591852468
11,2,7,57,-1,1,0.48,1,-1,-1.31053312175059
11,2,7,58,-1,0,0.6,-1,1,-1.18309335942679
11,2,7,59,-1,0,0.57,-1,-1,-0.478990203539722
11,2,7,60,-1,1,0.4,-1,-1,-0.640840143819931
11,2,7,61,1,0,0.49,-1,1,-1.75838752665147
11,2,7,62,-1,0,0.721,1,-1,-1.11803163074996
11,2,7,63,1,0,0.501,-1,-1,0.100683398180826
11,2,7,64,-1,0,0.69,1,-1,-1.04797990903126
11,2,7,65,1,1,0.54,-1,-1,-0.0379878796110867
11,2,7,66,1,1,0.741,1,1,-0.811442883187649
11,2,7,67,1,1,0.571,1,1,0.187019346250778
11,2,7,68,1,0,0.511,1,1,-0.635309236097496
11,2,7,69,-1,0,0.561,1,-1,-0.985618550264853
11,2,7,70,1,1,0.711,-1,-1,-0.691059485773863
11,2,7,71,-1,0,0.541,1,1,0.0566131001269298
11,2,7,72,-1,0,0.551,-1,-1,-0.805604986891956
11,2,7,73,1,1,0.58,-1,-1,-0.747812491368096
11,2,7,74,-1,0,0.59,1,1,-0.585962551087888
11,2,7,75,-1,0,0.72,-1,-1,-0.532023082949568
11,2,7,76,-1,0,1.301,-1,-1,0.0963039636849583
11,2,7,77,-1,0,0.611,-1,-1,1.96314557318394
11,2,7,78,1,1,0.571,-1,-1,-0.42166541878276
11,2,7,79,-1,0,0.621,1,1,-0.635309236097496
11,2,7,80,1,1,0.811,-1,-1,-0.370440559259014
11,2,7,81,1,1,0.851,1,1,0.471847570643436
11,2,7,82,1,1,0.53,1,1,0.623760518893416
11,2,7,83,1,1,0.65,1,1,-0.870423704128269
11,2,7,84,1,1,0.581,1,1,-0.226424880693693
11,2,7,85,1,1,0.541,1,1,-0.580526921754461
11,2,7,86,-1,1,0.451,1,1,-0.805604986891956
11,2,7,87,-1,0,0.73,-1,1,-1.37973286984989
11,2,7,88,1,1,0.48,-1,-1,0.139827164720103
11,2,7,89,-1,0,0.481,1,1,-1.18309335942679
11,2,7,90,-1,0,0.621,-1,-1,-1.17652648494886
11,2,7,91,-1,0,0.471,-1,-1,-0.370440559259014
11,2,7,92,-1,0,0.44,-1,-1,-1.2428184620191
11,2,7,93,-1,0,0.621,-1,-1,-1.45764749632949
11,2,7,94,1,0,0.51,-1,-1,-0.370440559259014
11,2,7,95,1,1,0.331,1,-1,-0.991799516095839
11,2,7,96,1,1,0.38,1,1,-2.35584703774057
11,2,7,97,-1,1,0.4,1,1,-1.92023746693167
11,2,7,98,-1,0,0.7,-1,1,-1.75838752665147
11,2,7,99,1,1,0.42,-1,-1,0.00741408423499372
11,2,7,100,-1,0,0.611,1,1,-1.60443591852468
11,2,7,101,-1,0,0.53,-1,-1,-0.42166541878276
11,2,7,102,-1,0,0.6,-1,-1,-0.870423704128269
11,2,7,103,1,1,0.461,-1,-1,-0.478990203539722
11,2,7,104,1,1,0.68,1,1,-1.31053312175059
11,2,7,105,-1,1,0.571,1,1,-0.0840526692232306
11,2,7,106,1,0,0.611,-1,1,-0.635309236097496
11,2,7,107,1,1,0.501,1,-1,-0.42166541878276
11,2,7,108,-1,0,1.061,1,1,-1.04797990903126
11,2,7,109,-1,0,0.851,-1,-1,1.31969583811591
11,2,7,110,-1,0,1.011,-1,-1,0.623760518893416
11,2,7,111,-1,0,0.981,-1,-1,1.16737948962032
11,2,7,112,1,1,0.67,-1,-1,1.07233067520712
11,2,7,113,-1,0,0.531,1,1,-0.130799924945475
11,2,7,114,-1,0,0.381,-1,-1,-0.864475762597496
11,2,7,115,-1,0,0.531,-1,-1,-1.91194473667165
11,2,7,116,1,0,0.63,-1,-1,-0.864475762597496
11,2,7,117,-1,0,0.56,1,-1,-0.325038595412934
11,2,7,118,-1,0,0.521,-1,-1,-0.69668907165207
11,2,7,119,1,1,0.661,-1,-1,-0.924465821367844
11,2,8,1,-1,0,0.53,-1,1,1.04000065827966
11,2,8,2,1,1,0.591,-1,-1,-0.870423704128269
11,2,8,3,-1,1,0.741,1,1,-0.526679504961677
11,2,8,4,1,1,0.43,-1,1,0.187019346250778
11,2,8,5,-1,0,0.58,1,1,-1.53018820942203
11,2,8,6,-1,0,0.501,-1,-1,-0.585962551087888
11,2,8,7,-1,0,0.531,-1,-1,-1.04797990903126
11,2,8,8,1,1,1.051,-1,-1,-0.864475762597496
11,2,8,9,1,1,0.81,1,1,1.28981510300216
11,2,8,10,-1,0,0.751,1,1,0.467954439924095
11,2,8,11,1,0,0.581,-1,-1,0.229317326117611
11,2,8,12,1,1,0.651,1,-1,-0.580526921754461
11,2,8,13,1,1,0.621,1,1,-0.221574177128508
11,2,8,14,1,1,0.55,1,1,-0.370440559259014
11,2,8,15,1,0,1.441,1,1,-0.753544340442427
11,2,8,16,-1,0,0.56,1,-1,2.28563861070816
11,2,8,17,1,0,0.66,-1,-1,-0.69668907165207
11,2,8,18,1,0,1.351,1,-1,-0.178250173217747
11,2,8,19,1,1,0.751,1,-1,2.0821408974723
11,2,8,20,-1,0,0.75,1,1,0.229317326117611
11,2,8,21,1,1,0.78,-1,-1,0.225112952347342
11,2,8,22,-1,0,0.72,1,1,0.348869286530987
11,2,8,23,-1,0,1.131,-1,-1,0.0963039636849583
11,2,8,24,1,0,0.891,-1,-1,1.52129426209457
11,2,8,25,-1,0,0.681,1,-1,0.76869447024607
11,2,8,26,-1,0,0.831,-1,-1,-0.0794158101261392
11,2,8,27,1,0,0.821,-1,-1,0.548718170026377
11,2,8,28,1,1,0.701,1,-1,0.510516952247983
11,2,8,29,-1,0,0.631,1,1,0.0119185561602036
11,2,8,30,-1,0,0.71,-1,-1,-0.320034023312694
11,2,8,31,-1,0,0.721,-1,-1,0.0521720268424376
11,2,8,32,-1,0,0.741,-1,-1,0.100683398180826
11,2,8,33,1,1,0.821,-1,-1,0.187019346250778
11,2,8,34,1,1,0.8,1,1,0.510516952247983
11,2,8,35,-1,0,0.921,1,1,0.428756643332886
11,2,8,36,1,1,0.73,-1,-1,0.873186867704841
11,2,8,37,-1,0,0.78,1,1,0.139827164720103
11,2,8,38,1,1,0.761,-1,-1,0.348869286530987
11,2,8,39,1,1,0.63,1,1,0.27105579247068
11,2,8,40,-1,0,0.88,1,1,-0.325038595412934
11,2,8,41,1,1,0.821,-1,-1,0.729496673654861
11,2,8,42,1,1,0.74,1,1,0.510516952247983
11,2,8,43,1,0,0.74,1,1,0.182758194964781
11,2,8,44,-1,1,0.891,1,-1,0.182758194964781
11,2,8,45,1,0,1.01,-1,1,0.76869447024607
11,2,8,46,1,1,0.731,1,-1,1.16425689456317
11,2,8,47,-1,1,0.611,1,1,0.144146648006208
11,2,8,48,1,1,0.891,-1,1,-0.42166541878276
11,2,8,49,-1,0,0.811,1,1,0.76869447024607
11,2,8,50,-1,0,1.551,-1,-1,0.471847570643436
11,2,8,51,-1,0,0.66,-1,-1,2.5177566145646
11,2,8,52,1,1,0.751,-1,-1,-0.178250173217747
11,2,8,53,-1,0,0.741,1,1,0.229317326117611
11,2,8,54,1,1,0.761,-1,-1,0.187019346250778
11,2,8,55,-1,1,1.452,1,1,0.27105579247068
11,2,8,56,1,1,0.701,-1,1,2.30963402708858
11,2,8,57,-1,1,0.981,1,1,0.0119185561602036
11,2,8,58,1,1,0.81,-1,1,1.07233067520712
11,2,8,59,-1,0,0.69,1,1,0.467954439924095
11,2,8,60,-1,0,0.741,-1,-1,-0.0379878796110867
11,2,8,61,1,1,0.76,-1,-1,0.187019346250778
11,2,8,62,1,1,0.78,1,1,0.266906703052677
11,2,8,63,-1,1,0.61,1,1,0.348869286530987
11,2,8,64,1,1,0.57,-1,1,-0.426833940901105
11,2,8,65,1,1,0.87,1,1,-0.640840143819931
11,2,8,66,1,1,0.72,1,1,0.693434772023856
11,2,8,67,-1,1,1.651,1,1,0.0963039636849583
11,2,8,68,-1,1,1.181,-1,1,2.71490892614308
11,2,8,69,-1,1,1.101,-1,1,1.65779400718424
11,2,8,70,1,0,0.921,-1,1,1.43646705558905
11,2,8,71,-1,1,1.221,1,-1,0.873186867704841
11,2,8,72,1,1,0.931,-1,1,1.7628955483985
11,2,8,73,1,1,0.05,1,1,0.907262598954181
11,2,8,75,1,1,0.81,1,1,1.60390060402614
11,2,8,76,-1,0,2.241,1,1,0.467954439924095
11,2,8,77,-1,0,1.101,-1,-1,3.67900760667866
11,2,8,78,-1,0,0.78,-1,-1,1.43646705558905
11,2,8,79,1,0,0.49,-1,-1,0.348869286530987
11,2,8,80,-1,0,0.91,1,-1,-1.11803163074996
11,2,8,81,-1,0,0.831,-1,-1,0.835273574305703
11,2,8,82,-1,0,0.631,-1,-1,0.548718170026377
11,2,8,83,-1,0,0.641,-1,-1,-0.320034023312694
11,2,8,84,1,1,0.69,-1,-1,-0.270420075881722
11,2,8,85,-1,0,0.74,1,1,-0.0379878796110867
11,2,8,86,-1,0,0.701,-1,-1,0.182758194964781
11,2,8,87,-1,0,0.481,-1,-1,0.0119185561602036
11,2,8,88,1,0,0.43,-1,-1,-1.17652648494886
11,2,8,89,-1,0,0.52,1,-1,-1.53018820942203
11,2,8,90,1,1,0.741,-1,-1,-0.930528036580757
11,2,8,91,-1,0,0.7,1,1,0.187019346250778
11,2,8,92,1,1,0.741,-1,-1,0.00741408423499372
11,2,8,93,-1,0,0.691,1,1,0.187019346250778
11,2,8,94,-1,0,0.55,-1,-1,-0.0334181727331097
11,2,8,95,-1,0,0.741,-1,-1,-0.753544340442427
11,2,8,96,1,1,0.68,-1,-1,0.187019346250778
11,2,8,97,1,1,0.711,1,1,-0.0840526692232306
11,2,8,98,1,1,0.56,1,1,0.0566131001269298
11,2,8,99,1,1,0.631,1,1,-0.69668907165207
11,2,8,100,-1,0,1.411,1,1,-0.320034023312694
11,2,8,101,-1,0,0.73,-1,-1,2.21925365065873
11,2,8,102,1,1,0.9,-1,-1,0.139827164720103
11,2,8,103,-1,1,0.9,1,1,0.800407119572022
11,2,8,104,1,0,1.121,-1,1,0.800407119572022
11,2,8,105,1,0,0.981,1,-1,1.49327114675458
11,2,8,106,1,1,0.881,1,-1,1.07233067520712
11,2,8,107,-1,0,0.771,1,1,0.733080299307231
11,2,8,108,1,1,0.801,-1,-1,0.312249354648683
11,2,8,109,1,1,0.631,1,1,0.432698407802705
11,2,8,110,1,1,0.59,1,1,-0.320034023312694
11,2,8,111,1,0,0.47,1,1,-0.532023082949568
11,2,8,112,-1,0,0.7,1,-1,-1.24952490885347
11,2,8,113,-1,0,0.57,-1,-1,0.00741408423499372
11,2,8,114,-1,0,0.68,-1,-1,-0.640840143819931
11,2,8,115,-1,0,0.78,-1,-1,-0.0840526692232306
11,2,8,116,-1,0,0.8,-1,-1,0.348869286530987
11,2,8,117,1,1,0.71,-1,-1,0.428756643332886
11,2,8,118,-1,0,0.881,1,1,0.0521720268424376
11,2,8,119,1,1,0.831,-1,-1,0.733080299307231
11,2,9,1,1,0,0.621,1,1,0.471847570643436
11,2,9,2,1,1,0.591,1,-1,-0.370440559259014
11,2,9,3,1,0,0.791,1,1,-0.526679504961677
11,2,9,4,-1,0,0.681,1,-1,0.393057408451059
11,2,9,5,1,1,0.731,-1,-1,-0.0794158101261392
11,2,9,6,-1,0,0.551,1,1,0.144146648006208
11,2,9,7,-1,0,1.501,-1,-1,-0.747812491368096
11,2,9,8,-1,0,0.87,-1,-1,2.414360009479
11,2,9,9,-1,0,0.641,-1,-1,0.693434772023856
11,2,9,10,1,1,0.741,-1,-1,-0.270420075881722
11,2,9,11,-1,0,0.92,1,1,0.187019346250778
11,2,9,12,-1,0,0.58,-1,-1,0.869758967261522
11,2,9,13,-1,0,0.6,-1,-1,-0.585962551087888
11,2,9,14,-1,0,0.711,-1,-1,-0.478990203539722
11,2,9,15,-1,0,0.46,-1,-1,0.0566131001269298
11,2,9,16,1,1,0.861,-1,-1,-1.31738520272283
11,2,9,17,1,1,0.8,1,1,0.66062287793927
11,2,9,18,-1,0,0.771,1,1,0.428756643332886
11,2,9,19,-1,0,0.63,-1,-1,0.312249354648683
11,2,9,20,1,1,0.52,-1,-1,-0.325038595412934
11,2,9,21,1,0,1.261,1,1,-0.930528036580757
11,2,9,22,-1,0,0.69,1,-1,1.86460885280485
11,2,9,23,-1,0,0.66,-1,-1,-0.0379878796110867
11,2,9,24,1,0,0.771,-1,-1,-0.178250173217747
11,2,9,25,-1,0,0.861,1,-1,0.312249354648683
11,2,9,26,-1,0,0.74,-1,-1,0.66062287793927
11,2,9,27,1,1,0.491,-1,-1,0.182758194964781
11,2,9,28,-1,0,0.701,1,1,-1.11159863759873
11,2,9,29,1,0,0.621,-1,-1,0.0119185561602036
11,2,9,30,1,1,0.621,1,-1,-0.370440559259014
11,2,9,31,-1,0,0.61,1,1,-0.370440559259014
11,2,9,32,1,1,0.681,-1,-1,-0.426833940901105
11,2,9,33,1,1,0.791,1,1,-0.0794158101261392
11,2,9,34,1,0,0.48,1,1,0.393057408451059
11,2,9,35,1,1,0.55,1,-1,-1.18309335942679
11,2,9,36,-1,0,0.481,1,1,-0.753544340442427
11,2,9,37,-1,1,0.601,-1,-1,-1.17652648494886
11,2,9,38,1,0,0.53,-1,1,-0.473735611071874
11,2,9,39,1,1,0.651,1,-1,-0.870423704128269
11,2,9,40,1,1,0.95,1,1,-0.221574177128508
11,2,9,41,1,1,0.701,1,1,0.971009858939741
11,2,9,42,1,1,0.58,1,1,0.0119185561602036
11,2,9,43,-1,0,0.551,1,1,-0.585962551087888
11,2,9,44,-1,0,0.6,-1,-1,-0.747812491368096
11,2,9,45,-1,0,0.681,-1,-1,-0.478990203539722
11,2,9,46,-1,0,1.051,-1,-1,-0.0794158101261392
11,2,9,47,1,1,0.72,-1,-1,1.28981510300216
11,2,9,48,1,0,0.7,1,1,0.0963039636849583
11,2,9,49,1,1,0.711,1,-1,0.00741408423499372
11,2,9,50,-1,0,0.791,1,1,0.0566131001269298
11,2,9,51,1,0,0.911,-1,-1,0.393057408451059
11,2,9,52,-1,1,1.08,1,-1,0.838739123306174
11,2,9,53,1,0,0.81,-1,1,1.3757012867967
11,2,9,54,-1,0,2.182,1,-1,0.467954439924095
11,2,9,55,-1,0,1.14,-1,-1,3.59482104365541
11,2,9,56,-1,0,0.56,-1,-1,1.54630402616442
11,2,9,57,1,1,0.811,-1,-1,-0.69668907165207
11,2,9,58,1,1,0.771,1,1,0.471847570643436
11,2,9,59,-1,0,0.65,1,1,0.312249354648683
11,2,9,60,-1,0,1.351,-1,-1,-0.226424880693693
11,2,9,61,1,1,0.87,-1,-1,2.0821408974723
11,2,9,62,-1,0,1.211,1,1,0.693434772023856
11,2,9,63,1,0,0.911,-1,-1,1.73694653663151
11,2,9,64,1,0,0.73,1,-1,0.838739123306174
11,2,9,65,-1,0,1.041,1,-1,0.139827164720103
11,2,9,66,1,1,0.59,-1,-1,1.25964869687368
11,2,9,67,1,1,0.641,1,1,-0.532023082949568
11,2,9,68,-1,0,0.73,1,1,-0.270420075881722
11,2,9,69,-1,0,0.75,-1,-1,0.139827164720103
11,2,9,70,-1,0,0.7,-1,-1,0.225112952347342
11,2,9,71,1,1,0.66,-1,-1,0.00741408423499372
11,2,9,72,-1,1,0.7,1,1,-0.178250173217747
11,2,9,73,1,1,0.821,-1,1,0.00741408423499372
11,2,9,74,-1,1,0.57,1,1,0.510516952247983
11,2,9,75,1,1,0.67,-1,1,-0.640840143819931
11,2,9,76,-1,1,1.08,1,1,-0.130799924945475
