subj_idx,session,block,trial,stimulus,coherence,response,rt,prevstim,prevresp,prev2resp,prev2stim,prev3resp,prev3stim,prevrt
14,1,1,85,9,9,1,0.550923824310303,-1,1,-1,-1,-1,-1,0.233827114105225
14,1,1,86,27,27,1,0.567131996154785,1,1,1,-1,-1,-1,0.300923824310303
14,1,1,87,3,3,1,0.484246969223022,1,1,1,1,1,-1,0.317131996154785
14,1,1,88,0,0,1,0.434252977371216,1,1,1,1,1,1,0.234246969223022
14,1,1,89,81,81,1,0.267168045043945,1,1,1,1,1,1,0.184252977371216
14,1,1,90,-27,27,0,0.467133045196533,1,1,1,1,1,1,0.0171680450439453
14,1,1,91,-3,3,1,0.317596912384033,-1,-1,1,1,1,1,0.217133045196533
14,1,1,92,-3,3,0,0.400473833084106,-1,1,-1,-1,1,1,0.0675969123840332
14,1,1,93,27,27,1,0.434252262115479,-1,-1,1,-1,-1,-1,0.150473833084106
14,1,1,94,3,3,1,0.534241914749146,1,1,-1,-1,1,-1,0.184252262115479
14,1,1,95,81,81,1,0.267145872116089,1,1,1,1,-1,-1,0.284241914749146
14,1,1,96,-81,81,0,0.250505208969116,1,1,1,1,1,1,0.0171458721160889
14,1,1,97,-3,3,1,0.56715989112854,-1,-1,1,1,1,1,0.000505208969116211
14,1,1,98,-81,81,0,0.434261083602905,-1,1,-1,-1,1,1,0.31715989112854
14,1,1,99,-81,81,0,0.45093297958374,-1,-1,1,-1,-1,-1,0.184261083602905
14,1,2,4,-81,81,0,0.317127227783203,1,1,-1,-1,-1,1,0.417577981948853
14,1,2,5,3,3,0,0.384257793426514,-1,-1,1,1,-1,-1,0.0671272277832031
14,1,2,6,-81,81,0,0.533857107162476,1,-1,-1,-1,1,1,0.134257793426514
14,1,2,7,0,0,0,0.650928497314453,-1,-1,-1,1,-1,-1,0.283857107162476
14,1,2,8,-9,9,1,0.650944948196411,1,-1,-1,-1,-1,1,0.400928497314453
14,1,2,9,27,27,1,0.600925922393799,-1,1,-1,1,-1,-1,0.400944948196411
14,1,2,10,-9,9,1,0.567135095596313,1,1,1,-1,-1,1,0.350925922393799
14,1,2,11,-81,81,0,0.517131090164185,-1,1,1,1,1,-1,0.317135095596313
14,1,2,12,9,9,0,0.484280109405518,-1,-1,1,-1,1,1,0.267131090164185
14,1,2,13,27,27,1,0.583787679672241,1,-1,-1,-1,1,-1,0.234280109405518
14,1,2,14,-9,9,0,0.383807182312012,1,1,-1,1,-1,-1,0.333787679672241
14,1,2,19,0,0,0,0.583799839019775,-1,-1,1,1,-1,-1,0.217585802078247
14,1,2,20,-3,3,0,0.567178010940552,1,-1,-1,-1,1,1,0.333799839019775
14,1,2,21,81,81,1,0.500953197479248,-1,-1,-1,1,-1,-1,0.317178010940552
14,1,2,22,-81,81,0,0.550477266311646,1,1,-1,-1,-1,1,0.250953197479248
14,1,2,23,3,3,1,0.600464344024658,-1,-1,1,1,-1,-1,0.300477266311646
14,1,2,24,-81,81,0,0.434256553649902,1,1,-1,-1,1,1,0.350464344024658
14,1,2,25,27,27,1,0.48445463180542,-1,-1,1,1,-1,-1,0.184256553649902
14,1,2,26,9,9,0,0.500463962554932,1,1,-1,-1,1,1,0.23445463180542
14,1,2,27,-9,9,0,0.733893156051636,1,-1,1,1,-1,-1,0.250463962554932
14,1,2,28,81,81,1,0.667137145996094,-1,-1,-1,1,1,1,0.483893156051636
14,1,2,29,-9,9,0,0.533824443817139,1,1,-1,-1,-1,1,0.417137145996094
14,1,2,30,9,9,1,0.517625331878662,-1,-1,1,1,-1,-1,0.283824443817139
14,1,2,31,-9,9,0,0.550917387008667,1,1,-1,-1,1,1,0.267625331878662
14,1,2,32,-0,0,1,0.517153024673462,-1,-1,1,1,-1,-1,0.300917387008667
14,1,2,33,-3,3,0,0.76714301109314,-1,1,-1,-1,1,1,0.267153024673462
14,1,2,34,81,81,1,0.517212867736816,-1,-1,1,-1,-1,-1,0.51714301109314
14,1,2,35,-9,9,0,0.317133903503418,1,1,-1,-1,1,-1,0.267212867736816
14,1,2,36,27,27,1,0.700889110565186,-1,-1,1,1,-1,-1,0.067133903503418
14,1,2,37,-3,3,1,0.350947618484497,1,1,-1,-1,1,1,0.450889110565186
14,1,2,38,81,81,1,0.517143249511719,-1,1,1,1,-1,-1,0.100947618484497
14,1,2,39,-81,81,0,0.517595767974854,1,1,1,-1,1,1,0.267143249511719
14,1,2,40,9,9,1,0.617122173309326,-1,-1,1,1,1,-1,0.267595767974854
14,1,2,41,-9,9,1,0.467583894729614,1,1,-1,-1,1,1,0.367122173309326
14,1,2,42,81,81,1,0.334280252456665,-1,1,1,1,-1,-1,0.217583894729614
14,1,2,43,81,81,1,0.550458192825317,1,1,1,-1,1,1,0.084280252456665
14,1,2,44,-3,3,1,0.600895166397095,1,1,1,1,1,-1,0.300458192825317
14,1,2,45,0,0,0,0.583800315856934,-1,1,1,1,1,1,0.350895166397095
14,1,2,46,-81,81,0,0.450466871261597,1,-1,1,-1,1,1,0.333800315856934
14,1,2,47,3,3,0,0.450474977493286,-1,-1,-1,1,1,-1,0.200466871261597
14,1,2,48,-27,27,0,0.55092716217041,1,-1,-1,-1,-1,1,0.200474977493286
14,1,2,49,27,27,1,0.517132043838501,-1,-1,-1,1,-1,-1,0.30092716217041
14,1,2,50,-27,27,0,0.45050048828125,1,1,-1,-1,-1,1,0.267132043838501
14,1,2,51,3,3,1,0.300934791564941,-1,-1,1,1,-1,-1,0.20050048828125
14,1,2,56,-81,81,0,0.55047345161438,1,1,-1,-1,-1,1,0.717544078826904
14,1,2,57,-27,27,1,0.584255218505859,-1,-1,1,1,-1,-1,0.30047345161438
14,1,2,58,0,0,1,1.00090432167053,-1,1,-1,-1,1,1,0.334255218505859
14,1,2,59,-27,27,0,0.700926065444946,1,1,1,-1,-1,-1,0.750904321670532
14,1,2,60,-81,81,0,0.533789873123169,-1,-1,1,1,1,-1,0.450926065444946
14,1,2,61,-27,27,0,0.6004638671875,-1,-1,-1,-1,1,1,0.283789873123169
14,1,2,62,9,9,1,0.567152976989746,-1,-1,-1,-1,-1,-1,0.3504638671875
14,1,2,67,27,27,1,0.383825063705444,-1,-1,1,-1,1,1,0.267555236816406
14,1,2,68,-27,27,0,0.500456094741821,1,1,-1,-1,1,-1,0.133825063705444
14,1,2,73,9,9,0,0.550920248031616,-1,1,-1,1,1,-1,0.517548084259033
14,1,2,74,-3,3,0,0.667127847671509,1,-1,1,-1,-1,1,0.300920248031616
14,1,2,75,-0,0,0,0.683784008026123,-1,-1,-1,1,1,-1,0.417127847671509
14,1,2,76,-9,9,0,0.534242630004883,-1,-1,-1,-1,-1,1,0.433784008026123
14,1,2,77,81,81,0,0.38398003578186,-1,-1,-1,-1,-1,-1,0.284242630004883
14,1,2,78,-0,0,0,0.800925016403198,1,-1,-1,-1,-1,-1,0.13398003578186
14,1,2,79,-9,9,0,0.950968027114868,-1,-1,-1,1,-1,-1,0.550925016403198
14,1,2,80,0,0,0,0.750468254089355,-1,-1,-1,-1,-1,1,0.700968027114868
14,1,2,81,-3,3,0,0.733821153640747,1,-1,-1,-1,-1,-1,0.500468254089355
14,1,2,82,3,3,0,1.01713299751282,-1,-1,-1,1,-1,-1,0.483821153640747
14,1,2,83,-3,3,0,0.9504554271698,1,-1,-1,-1,-1,1,0.767132997512817
14,1,2,84,0,0,1,0.867542743682861,-1,-1,-1,1,-1,-1,0.7004554271698
14,1,2,85,-81,81,0,0.517585277557373,1,1,-1,-1,-1,1,0.617542743682861
14,1,2,86,27,27,1,0.600467681884766,-1,-1,1,1,-1,-1,0.267585277557373
14,1,2,87,0,0,1,0.634455919265747,1,1,-1,-1,1,1,0.350467681884766
14,1,2,88,-27,27,0,0.467594146728516,1,1,1,1,-1,-1,0.384455919265747
14,1,2,89,-3,3,1,0.750913381576538,-1,-1,1,1,1,1,0.217594146728516
14,1,2,90,27,27,1,0.717130899429321,-1,1,-1,-1,1,1,0.500913381576538
14,1,2,91,-9,9,0,1.10045289993286,1,1,1,-1,-1,-1,0.467130899429321
14,1,2,92,-9,9,0,0.951774120330811,-1,-1,1,1,1,-1,0.850452899932861
14,1,2,93,3,3,0,0.750476598739624,-1,-1,-1,-1,1,1,0.701774120330811
14,1,2,94,-3,3,0,1.05094909667969,1,-1,-1,-1,-1,-1,0.500476598739624
14,1,2,95,81,81,1,0.634232997894287,-1,-1,-1,1,-1,-1,0.800949096679688
14,1,2,96,-27,27,1,0.850918054580688,1,1,-1,-1,-1,1,0.384232997894287
14,1,2,97,27,27,1,0.317133188247681,-1,1,1,1,-1,-1,0.600918054580688
14,1,2,98,-27,27,0,0.450474977493286,1,1,1,-1,1,1,0.0671331882476807
14,1,2,99,27,27,1,0.833776950836182,-1,-1,1,1,1,-1,0.200474977493286
14,1,3,4,-0,0,1,0.61713695526123,1,-1,-1,1,-1,-1,0.567571878433228
14,1,3,5,27,27,0,0.683784961700439,-1,1,-1,1,-1,1,0.36713695526123
14,1,3,6,-81,81,0,0.467136144638062,1,-1,1,-1,-1,1,0.433784961700439
14,1,3,7,-9,9,0,0.550467252731323,-1,-1,-1,1,1,-1,0.217136144638062
14,1,3,8,3,3,0,0.383805990219116,-1,-1,-1,-1,-1,1,0.300467252731323
14,1,3,9,-81,81,0,0.417117834091187,1,-1,-1,-1,-1,-1,0.133805990219116
14,1,3,10,-27,27,0,0.733810901641846,-1,-1,-1,1,-1,-1,0.167117834091187
14,1,3,11,-9,9,0,0.850454807281494,-1,-1,-1,-1,-1,1,0.483810901641846
14,1,3,12,81,81,1,0.417589902877808,-1,-1,-1,-1,-1,-1,0.600454807281494
14,1,3,13,-0,0,1,0.81712007522583,1,1,-1,-1,-1,-1,0.167589902877808
14,1,3,14,-0,0,1,1.05044198036194,-1,1,1,1,-1,-1,0.56712007522583
14,1,3,15,0,0,1,0.783794164657593,-1,1,1,-1,1,1,0.800441980361938
14,1,3,16,27,27,0,0.500954151153564,1,1,1,-1,1,-1,0.533794164657593
14,1,3,17,81,81,1,0.484588146209717,1,-1,1,1,1,-1,0.250954151153564
14,1,3,18,-9,9,1,0.600917100906372,1,1,-1,1,1,1,0.234588146209717
14,1,3,19,9,9,0,0.78424596786499,-1,1,1,1,-1,1,0.350917100906372
14,1,3,20,-3,3,0,0.883799076080322,1,-1,1,-1,1,1,0.53424596786499
14,1,3,21,27,27,1,0.567579984664917,-1,-1,-1,1,1,-1,0.633799076080322
14,1,3,22,27,27,1,0.550551891326904,1,1,-1,-1,-1,1,0.317579984664917
14,1,3,23,-27,27,0,0.384262084960938,1,1,1,1,-1,-1,0.300551891326904
14,1,3,24,3,3,1,0.834244012832642,-1,-1,1,1,1,1,0.134262084960938
14,1,3,25,27,27,1,0.700922012329102,1,1,-1,-1,1,1,0.584244012832642
14,1,3,26,-9,9,0,0.800472974777222,1,1,1,1,-1,-1,0.450922012329102
14,1,3,27,81,81,1,0.567128896713257,-1,-1,1,1,1,1,0.550472974777222
14,1,3,28,-9,9,0,0.567119121551514,1,1,-1,-1,1,1,0.317128896713257
14,1,3,29,0,0,0,0.71713924407959,-1,-1,1,1,-1,-1,0.317119121551514
14,1,3,30,9,9,1,0.667582035064697,1,-1,-1,-1,1,1,0.46713924407959
14,1,3,31,0,0,0,0.90045690536499,1,1,-1,1,-1,-1,0.417582035064697
14,1,3,32,-3,3,0,0.584249258041382,1,-1,1,1,-1,1,0.65045690536499
14,1,3,33,9,9,0,0.467565536499023,-1,-1,-1,1,1,1,0.334249258041382
14,1,3,34,-81,81,0,0.500915288925171,1,-1,-1,-1,-1,1,0.217565536499023
14,1,3,35,9,9,0,0.567604064941406,-1,-1,-1,1,-1,-1,0.250915288925171
14,1,3,36,9,9,0,0.667128801345825,1,-1,-1,-1,-1,1,0.317604064941406
14,1,3,37,-27,27,0,0.600884199142456,1,-1,-1,1,-1,-1,0.417128801345825
14,1,3,38,3,3,0,0.567152261734009,-1,-1,-1,1,-1,1,0.350884199142456
14,1,3,39,-9,9,0,0.567135095596313,1,-1,-1,-1,-1,1,0.317152261734009
14,1,3,40,-3,3,1,0.400477647781372,-1,-1,-1,1,-1,-1,0.317135095596313
14,1,3,41,-9,9,1,0.600886106491089,-1,1,-1,-1,-1,1,0.150477647781372
14,1,3,42,3,3,0,0.717589139938354,-1,1,1,-1,-1,-1,0.350886106491089
14,1,3,43,81,81,1,0.383806228637695,1,-1,1,-1,1,-1,0.467589139938354
14,1,3,44,-81,81,0,0.400484085083008,1,1,-1,1,1,-1,0.133806228637695
14,1,3,45,3,3,1,0.650950908660889,-1,-1,1,1,-1,1,0.150484085083008
14,1,3,46,27,27,1,0.650491952896118,1,1,-1,-1,1,1,0.400950908660889
14,1,3,47,0,0,0,0.834243774414062,1,1,1,1,-1,-1,0.400491952896118
14,1,3,48,81,81,1,0.617588758468628,1,-1,1,1,1,1,0.584243774414062
14,1,3,49,-81,81,0,0.300473928451538,1,1,-1,1,1,1,0.367588758468628
14,1,3,50,-0,0,1,0.617607116699219,-1,-1,1,1,-1,1,0.0504739284515381
14,1,3,51,-27,27,0,0.650467157363892,-1,1,-1,-1,1,1,0.367607116699219
14,1,3,52,-3,3,0,0.450459241867065,-1,-1,1,-1,-1,-1,0.400467157363892
14,1,3,53,-81,81,0,0.250946044921875,-1,-1,-1,-1,1,-1,0.200459241867065
14,1,3,54,-3,3,1,0.784250974655151,-1,-1,-1,-1,-1,-1,0.000946044921875
14,1,3,55,27,27,0,0.534242153167725,-1,1,-1,-1,-1,-1,0.534250974655151
14,1,3,56,81,81,1,0.550920963287354,1,-1,1,-1,-1,-1,0.284242153167725
14,1,3,61,81,81,1,0.434263229370117,-1,-1,-1,1,-1,1,0.217159032821655
14,1,3,62,3,3,0,0.950993061065674,1,1,-1,-1,-1,1,0.184263229370117
14,1,3,63,-0,0,0,0.617126226425171,1,-1,1,1,-1,-1,0.700993061065674
14,1,3,64,27,27,1,0.950452327728271,-1,-1,-1,1,1,1,0.367126226425171
14,1,3,65,-81,81,0,0.483803987503052,1,1,-1,-1,-1,1,0.700452327728271
14,1,3,66,-81,81,0,0.433787822723389,-1,-1,1,1,-1,-1,0.233803987503052
14,1,3,67,-81,81,0,0.350903272628784,-1,-1,-1,-1,1,1,0.183787822723389
14,1,3,68,-9,9,0,0.650920152664185,-1,-1,-1,-1,-1,-1,0.100903272628784
14,1,3,69,27,27,0,0.567611217498779,-1,-1,-1,-1,-1,-1,0.400920152664185
14,1,3,70,27,27,0,0.517128467559814,1,-1,-1,-1,-1,-1,0.317611217498779
14,1,3,71,-81,81,0,0.417133569717407,1,-1,-1,1,-1,-1,0.267128467559814
14,1,3,72,3,3,1,0.634243011474609,-1,-1,-1,1,-1,1,0.167133569717407
14,1,3,73,3,3,0,0.684266090393066,1,1,-1,-1,-1,1,0.384243011474609
14,1,3,74,81,81,1,0.400467872619629,1,-1,1,1,-1,-1,0.434266090393066
14,1,3,75,-27,27,0,0.350903987884521,1,1,-1,1,1,1,0.150467872619629
14,1,3,76,-27,27,0,0.733792066574097,-1,-1,1,1,-1,1,0.100903987884521
14,1,3,77,-9,9,0,0.600495100021362,-1,-1,-1,-1,1,1,0.483792066574097
14,1,3,78,-3,3,0,0.550465106964111,-1,-1,-1,-1,-1,-1,0.350495100021362
14,1,3,79,81,81,1,0.400465250015259,-1,-1,-1,-1,-1,-1,0.300465106964111
14,1,3,80,9,9,1,0.617120981216431,1,1,-1,-1,-1,-1,0.150465250015259
14,1,3,81,-9,9,1,0.833807945251465,1,1,1,1,-1,-1,0.367120981216431
14,1,3,82,3,3,1,0.667114973068237,-1,1,1,1,1,1,0.583807945251465
14,1,3,83,27,27,0,0.784216165542603,1,1,1,-1,1,1,0.417114973068237
14,1,3,88,-0,0,0,0.40092396736145,-1,1,1,1,1,1,0.300925016403198
14,1,3,89,9,9,0,0.584232330322266,-1,-1,1,-1,1,1,0.15092396736145
14,1,3,90,-3,3,1,0.684257745742798,1,-1,-1,-1,1,-1,0.334232330322266
14,1,3,91,-9,9,1,0.667582988739014,-1,1,-1,1,-1,-1,0.434257745742798
14,1,3,92,-9,9,0,0.483804225921631,-1,1,1,-1,-1,1,0.417582988739014
14,1,3,93,3,3,1,0.517126083374023,-1,-1,1,-1,1,-1,0.233804225921631
14,1,3,94,27,27,1,0.317615270614624,1,1,-1,-1,1,-1,0.267126083374023
14,1,3,95,-3,3,1,0.884239196777344,1,1,1,1,-1,-1,0.067615270614624
14,1,3,96,81,81,1,0.284254789352417,-1,1,1,1,1,1,0.634239196777344
14,1,3,97,3,3,0,0.467582225799561,1,1,1,-1,1,1,0.034254789352417
14,1,3,98,-9,9,1,0.650956153869629,1,-1,1,1,1,-1,0.217582225799561
14,1,3,99,-9,9,0,0.583786964416504,-1,1,-1,1,1,1,0.400956153869629
14,1,4,4,9,9,1,0.90092396736145,-1,1,1,1,1,-1,0.534214973449707
14,1,4,5,-3,3,1,0.600924968719482,1,1,1,-1,1,1,0.65092396736145
14,1,4,6,-9,9,0,0.834257125854492,-1,1,1,1,1,-1,0.350924968719482
14,1,4,7,3,3,1,0.867569208145142,-1,-1,1,-1,1,1,0.584257125854492
14,1,4,8,-27,27,1,0.717142820358276,1,1,-1,-1,1,-1,0.617569208145142
14,1,4,9,9,9,1,0.817119359970093,-1,1,1,1,-1,-1,0.467142820358276
14,1,4,10,81,81,0,0.401026964187622,1,1,1,-1,1,1,0.567119359970093
14,1,4,11,81,81,0,0.500460863113403,1,-1,1,1,1,-1,0.151026964187622
14,1,4,16,3,3,1,0.584259033203125,1,-1,-1,-1,1,-1,0.317134141921997
14,1,4,17,81,81,1,0.418059825897217,1,1,-1,1,-1,-1,0.334259033203125
14,1,4,18,9,9,0,0.567131042480469,1,1,1,1,-1,1,0.168059825897217
14,1,4,19,-81,81,0,0.367557525634766,1,-1,1,1,1,1,0.317131042480469
14,1,4,20,-81,81,0,0.400913000106812,-1,-1,-1,1,1,1,0.117557525634766
14,1,4,21,9,9,1,0.700900793075562,-1,-1,-1,-1,-1,1,0.150913000106812
14,1,4,22,-81,81,0,0.417132139205933,1,1,-1,-1,-1,-1,0.450900793075562
14,1,4,23,9,9,0,0.550918817520142,-1,-1,1,1,-1,-1,0.167132139205933
14,1,4,24,27,27,1,0.684247970581055,1,-1,-1,-1,1,1,0.300918817520142
14,1,4,25,-81,81,0,0.250930070877075,1,1,-1,1,-1,-1,0.434247970581055
14,1,4,26,0,0,0,0.650458812713623,-1,-1,1,1,-1,1,0.000930070877075195
14,1,4,27,-27,27,0,0.551702737808228,1,-1,-1,-1,1,1,0.400458812713623
14,1,4,28,81,81,1,0.517135143280029,-1,-1,-1,1,-1,-1,0.301702737808228
14,1,4,29,-0,0,0,0.567158460617065,1,1,-1,-1,-1,1,0.267135143280029
14,1,4,30,-9,9,0,0.434262990951538,-1,-1,1,1,-1,-1,0.317158460617065
14,1,4,31,9,9,0,0.617119789123535,-1,-1,-1,-1,1,1,0.184262990951538
14,1,4,32,-27,27,0,0.383804321289062,1,-1,-1,-1,-1,-1,0.367119789123535
14,1,4,33,-81,81,0,0.517154932022095,-1,-1,-1,1,-1,-1,0.133804321289062
14,1,4,34,9,9,0,0.567596197128296,-1,-1,-1,-1,-1,1,0.267154932022095
14,1,4,35,-3,3,1,0.650920152664185,1,-1,-1,-1,-1,-1,0.317596197128296
14,1,4,36,-0,0,0,0.550922155380249,-1,1,-1,1,-1,-1,0.400920152664185
14,1,4,37,81,81,1,0.417563199996948,-1,-1,1,-1,-1,1,0.300922155380249
14,1,4,38,27,27,1,0.450461149215698,1,1,-1,-1,1,-1,0.167563199996948
14,1,4,39,0,0,1,0.417160987854004,1,1,1,1,-1,-1,0.200461149215698
14,1,4,40,-27,27,0,0.700908184051514,1,1,1,1,1,1,0.167160987854004
14,1,4,41,-3,3,0,0.767127752304077,-1,-1,1,1,1,1,0.450908184051514
14,1,4,42,0,0,0,0.700477123260498,-1,-1,-1,-1,1,1,0.517127752304077
14,1,4,43,9,9,0,0.717125415802002,1,-1,-1,-1,-1,-1,0.450477123260498
14,1,4,44,27,27,1,0.784240245819092,1,-1,-1,1,-1,-1,0.467125415802002
14,1,4,45,9,9,0,0.517143249511719,1,1,-1,1,-1,1,0.534240245819092
14,1,4,46,3,3,0,0.668081045150757,1,-1,1,1,-1,1,0.267143249511719
14,1,4,47,27,27,1,0.633846044540405,1,-1,-1,1,1,1,0.418081045150757
14,1,4,48,27,27,1,0.467143058776855,1,1,-1,1,-1,1,0.383846044540405
14,1,4,49,0,0,0,0.350921154022217,1,1,1,1,-1,1,0.217143058776855
14,1,4,69,3,3,0,0.650923252105713,1,-1,-1,-1,-1,1,0.283802032470703
14,1,4,70,-9,9,0,0.567596912384033,1,-1,-1,1,-1,-1,0.400923252105713
14,1,4,71,0,0,0,0.700989484786987,-1,-1,-1,1,-1,1,0.317596912384033
14,1,4,72,3,3,0,0.83421516418457,1,-1,-1,-1,-1,1,0.450989484786987
14,1,4,73,81,81,1,0.433798313140869,1,-1,-1,1,-1,-1,0.58421516418457
14,1,4,74,27,27,1,0.517551422119141,1,1,-1,1,-1,1,0.183798313140869
14,1,4,75,-27,27,0,0.483820915222168,1,1,1,1,-1,1,0.267551422119141
14,1,4,76,81,81,1,0.317176580429077,-1,-1,1,1,1,1,0.233820915222168
14,1,4,77,9,9,1,0.36834716796875,1,1,-1,-1,1,1,0.0671765804290771
14,1,4,78,9,9,1,0.567138910293579,1,1,1,1,-1,-1,0.11834716796875
14,1,4,79,-81,81,0,0.300491333007812,1,1,1,1,1,1,0.317138910293579
14,1,4,80,81,81,1,0.33383584022522,-1,-1,1,1,1,1,0.0504913330078125
14,1,4,81,-3,3,1,0.600461006164551,1,1,-1,-1,1,1,0.0838358402252197
14,1,4,82,-27,27,1,0.600926876068115,-1,1,1,1,-1,-1,0.350461006164551
14,1,4,83,3,3,1,0.617136001586914,-1,1,1,-1,1,1,0.350926876068115
14,1,4,84,3,3,1,0.417606353759766,1,1,1,-1,1,-1,0.367136001586914
14,1,4,85,0,0,1,0.317137002944946,1,1,1,1,1,-1,0.167606353759766
14,1,4,86,0,0,1,0.38377833366394,1,1,1,1,1,1,0.0671370029449463
14,1,4,87,81,81,1,0.300537109375,1,1,1,1,1,1,0.13377833366394
14,1,4,88,-3,3,0,0.400467157363892,1,1,1,1,1,1,0.050537109375
14,1,4,89,-3,3,1,0.3005530834198,-1,-1,1,1,1,1,0.150467157363892
14,1,4,90,-3,3,1,0.533815622329712,-1,1,-1,-1,1,1,0.0505530834197998
14,1,4,91,-9,9,1,0.600903034210205,-1,1,1,-1,-1,-1,0.283815622329712
14,1,4,92,-0,0,0,0.700894832611084,-1,1,1,-1,1,-1,0.350903034210205
14,1,4,93,-9,9,1,0.583793878555298,-1,-1,1,-1,1,-1,0.450894832611084
14,1,4,94,27,27,1,0.683815956115723,-1,1,-1,-1,1,-1,0.333793878555298
14,1,4,95,-27,27,0,0.434276342391968,1,1,1,-1,-1,-1,0.433815956115723
14,1,4,96,-27,27,0,0.434259176254272,-1,-1,1,1,1,-1,0.184276342391968
14,1,4,97,-3,3,0,0.517609119415283,-1,-1,-1,-1,1,1,0.184259176254272
14,1,4,98,-9,9,0,0.717125177383423,-1,-1,-1,-1,-1,-1,0.267609119415283
14,1,4,99,3,3,1,0.683801889419556,-1,-1,-1,-1,-1,-1,0.467125177383423
14,1,5,4,-27,27,0,0.333801984786987,-1,-1,-1,-1,-1,-1,0.0342469215393066
14,1,5,5,-81,81,0,0.250909090042114,-1,-1,-1,-1,-1,-1,0.0838019847869873
14,1,5,6,-27,27,0,0.567131996154785,-1,-1,-1,-1,-1,-1,0.000909090042114258
14,1,5,7,9,9,1,0.483788728713989,-1,-1,-1,-1,-1,-1,0.317131996154785
14,1,5,8,9,9,1,0.550923824310303,1,1,-1,-1,-1,-1,0.233788728713989
14,1,5,9,3,3,1,0.517131805419922,1,1,1,1,-1,-1,0.300923824310303
14,1,5,10,27,27,1,0.717594623565674,1,1,1,1,1,1,0.267131805419922
14,1,5,11,9,9,1,0.633795976638794,1,1,1,1,1,1,0.467594623565674
14,1,5,12,-3,3,0,0.7342529296875,1,1,1,1,1,1,0.383795976638794
14,1,5,13,-3,3,1,0.667149066925049,-1,-1,1,1,1,1,0.4842529296875
14,1,5,14,27,27,0,0.667610883712769,-1,1,-1,-1,1,1,0.417149066925049
14,1,5,15,3,3,1,0.683879137039185,1,-1,1,-1,-1,-1,0.417610883712769
14,1,5,16,27,27,1,0.517158031463623,1,1,-1,1,1,-1,0.433879137039185
14,1,5,17,3,3,0,0.567828416824341,1,1,1,1,-1,1,0.267158031463623
14,1,5,18,27,27,1,0.584255933761597,1,-1,1,1,1,1,0.317828416824341
14,1,5,19,9,9,1,0.500473022460938,1,1,-1,1,1,1,0.334255933761597
14,1,5,20,27,27,1,0.683884382247925,1,1,1,1,-1,1,0.250473022460938
14,1,5,21,9,9,1,0.933792114257812,1,1,1,1,1,1,0.433884382247925
14,1,5,22,-9,9,1,0.884256839752197,1,1,1,1,1,1,0.683792114257812
14,1,5,23,3,3,1,0.71712589263916,-1,1,1,1,1,1,0.634256839752197
14,1,5,24,-0,0,1,0.835018873214722,1,1,1,-1,1,1,0.46712589263916
14,1,5,25,-3,3,0,0.833783864974976,-1,1,1,1,1,-1,0.585018873214722
14,1,5,26,-9,9,1,0.550925254821777,-1,-1,1,-1,1,1,0.583783864974976
14,1,5,27,-3,3,0,0.55048394203186,-1,1,-1,-1,1,-1,0.300925254821777
14,1,5,28,-9,9,0,0.600501537322998,-1,-1,1,-1,-1,-1,0.30048394203186
14,1,5,29,-9,9,0,0.533786058425903,-1,-1,-1,-1,1,-1,0.350501537322998
14,1,5,30,-9,9,1,0.517586708068848,-1,-1,-1,-1,-1,-1,0.283786058425903
14,1,5,31,0,0,1,0.650467872619629,-1,1,-1,-1,-1,-1,0.267586708068848
14,1,5,32,81,81,1,0.517585515975952,1,1,1,-1,-1,-1,0.400467872619629
14,1,5,33,81,81,1,0.383797168731689,1,1,1,1,1,-1,0.267585515975952
14,1,5,34,27,27,1,0.517125606536865,1,1,1,1,1,1,0.133797168731689
14,1,5,43,3,3,1,0.784238338470459,1,1,1,1,1,1,0.550504684448242
14,1,5,44,81,81,1,0.583788394927979,1,1,1,1,1,1,0.534238338470459
14,1,5,45,0,0,1,0.817586898803711,1,1,1,1,1,1,0.333788394927979
14,1,5,46,27,27,1,0.517132759094238,1,1,1,1,1,1,0.567586898803711
14,1,5,47,27,27,1,0.817587852478027,1,1,1,1,1,1,0.267132759094238
14,1,5,48,3,3,1,0.684244394302368,1,1,1,1,1,1,0.567587852478027
14,1,5,49,-81,81,0,0.51713490486145,1,1,1,1,1,1,0.434244394302368
14,1,5,50,-81,81,0,0.400451421737671,-1,-1,1,1,1,1,0.26713490486145
14,1,5,51,-27,27,0,0.283838272094727,-1,-1,-1,-1,1,1,0.150451421737671
14,1,5,52,-9,9,0,0.567121028900146,-1,-1,-1,-1,-1,-1,0.0338382720947266
14,1,5,53,-27,27,0,0.283814430236816,-1,-1,-1,-1,-1,-1,0.317121028900146
14,1,5,54,-9,9,0,0.434242725372314,-1,-1,-1,-1,-1,-1,0.0338144302368164
14,1,5,55,9,9,1,0.58425498008728,-1,-1,-1,-1,-1,-1,0.184242725372314
14,1,5,56,3,3,0,0.48377537727356,1,1,-1,-1,-1,-1,0.33425498008728
14,1,5,57,9,9,1,0.584254503250122,1,-1,1,1,-1,-1,0.23377537727356
14,1,5,58,0,0,0,0.717129230499268,1,1,-1,1,1,1,0.334254503250122
14,1,5,59,3,3,0,0.767577171325684,1,-1,1,1,-1,1,0.467129230499268
14,1,5,60,-81,81,0,0.400454044342041,1,-1,-1,1,1,1,0.517577171325684
